Q4672237;P140;['Q9592']
Q7383160;P140;['Q748']
Q12875516;P140;['Q3333484']
Q18534872;P140;['Q6423963']
Q1832022;P140;['Q432']
Q20736469;P140;['Q9089']
Q2470736;P140;['Q9592']
Q17478959;P140;['Q432']
Q8011973;P140;['Q9592']
Q118080;P140;['Q75809']
Q5703424;P140;['Q432']
Q6233619;P140;['Q9592']
Q994039;P140;['Q9592']
Q3735496;P140;['Q9592']
Q7327062;P140;['Q6423963']
Q724405;P140;['Q748']
Q3497315;P140;['Q9089']
Q7183516;P140;['Q33203']
Q2979370;P140;['Q9592']
Q3606765;P140;['Q9592']
Q14404607;P140;['Q483654']
Q4803277;P140;['Q432']
Q19595694;P140;['Q9592']
Q114158;P140;['Q9592']
Q24055506;P140;['Q75809']
Q16198966;P140;['Q82708']
Q7788707;P140;['Q6423963']
Q192762;P140;['Q7066']
Q27910808;P140;['Q9592']
Q76095;P140;['Q9592']
Q5080391;P140;['Q748']
Q18674318;P140;['Q6423963']
Q5274653;P140;['Q9592']
Q6273027;P140;['Q23540', 'Q18245005']
Q440183;P140;['Q9592']
Q80871;P140;['Q1841']
Q17306400;P140;['Q432']
Q736391;P140;['Q9268']
Q23614558;P140;['Q6423963']
Q630710;P140;['Q3333484']
Q1811707;P140;['Q1841']
Q5000879;P140;['Q346575']
Q59045;P140;['Q9592']
Q70919;P140;['Q75809']
Q1972641;P140;['Q9268']
Q455518;P140;['Q9592']
Q211133;P140;['Q9592']
Q15109506;P140;['Q432']
Q6916009;P140;['Q9268']
Q23822708;P140;['Q9592']
Q60211;P140;['Q75809']
Q1088653;P140;['Q9089']
Q24952529;P140;['Q432']
Q19955713;P140;['Q9089']
Q855107;P140;['Q23540']
Q26896987;P140;['Q9089']
Q930090;P140;['Q3333484']
Q7450040;P140;['Q9089']
Q380659;P140;['Q75809']
Q5542446;P140;['Q9592']
Q2089797;P140;['Q93191']
Q1960623;P140;['Q3333484']
Q325262;P140;['Q9585']
Q28758344;P140;['Q432']
Q5374517;P140;['Q748']
Q7349283;P140;['Q33203']
Q6235300;P140;['Q9592']
Q16854059;P140;['Q178169']
Q7529090;P140;['Q9592']
Q5556084;P140;['Q432']
Q4662574;P140;['Q9268']
Q454535;P140;['Q432']
Q5343196;P140;['Q6423963']
Q7153456;P140;['Q6423963']
Q3083419;P140;['Q9592']
Q18421248;P140;['Q432']
Q15452495;P140;['Q7066']
Q84445;P140;['Q23540']
Q521891;P140;['Q3333484']
Q10264402;P140;['Q216952']
Q28382626;P140;['Q9592']
Q24713764;P140;['Q9592']
Q335298;P140;['Q3333484']
Q3277713;P140;['Q432']
Q5958777;P140;['Q9585']
Q21716269;P140;['Q6423963']
Q2328037;P140;['Q3333484']
Q3565660;P140;['Q9592']
Q6291579;P140;['Q1841']
Q3178637;P140;['Q432']
Q57699;P140;['Q483654']
Q456188;P140;['Q432']
Q350948;P140;['Q75809']
Q268147;P140;['Q7066']
Q16847200;P140;['Q5043']
Q7298643;P140;['Q9592']
Q28716928;P140;['Q483654']
Q610738;P140;['Q9592']
Q5019230;P140;['Q178169']
Q1929157;P140;['Q6423963']
Q120364;P140;['Q75809']
Q4842587;P140;['Q9089']
Q6893943;P140;['Q432']
Q4096117;P140;['Q9592']
Q7329437;P140;['Q6423963']
Q21934368;P140;['Q6423963']
Q5951192;P140;['Q9585']
Q118839;P140;['Q75809']
Q2455946;P140;['Q748']
Q253736;P140;['Q7066']
Q3751004;P140;['Q1841']
Q7167635;P140;['Q6423963']
Q2150176;P140;['Q9592']
Q7192928;P140;['Q9592']
Q5131498;P140;['Q9592']
Q8019958;P140;['Q1841']
Q4935367;P140;['Q6423963']
Q9208014;P140;['Q472189']
Q2418400;P140;['Q23540']
Q147395;P140;['Q9089']
Q5949051;P140;['Q9592']
Q558960;P140;['Q597526']
Q16058807;P140;['Q3333484']
Q6123209;P140;['Q432', 'Q483654']
Q3289285;P140;['Q6423963']
Q317072;P140;['Q1841']
Q23305070;P140;['Q9592']
Q4165450;P140;['Q432']
Q11619050;P140;['Q748']
Q5659995;P140;['Q93191']
Q6706803;P140;['Q9592']
Q1752144;P140;['Q748']
Q23794606;P140;['Q9592']
Q2428834;P140;['Q75809']
Q6220280;P140;['Q18245005']
Q7802873;P140;['Q1173805']
Q16499823;P140;['Q33203']
Q7597842;P140;['Q178169']
Q5649306;P140;['Q9268']
Q555570;P140;['Q597526']
Q5501221;P140;['Q9268']
Q5099328;P140;['Q748']
Q90779;P140;['Q194253']
Q405590;P140;['Q9592']
Q3154047;P140;['Q3333484']
Q20990655;P140;['Q432']
Q1399563;P140;['Q9268']
Q5200937;P140;['Q9592']
Q5522542;P140;['Q178169']
Q7660382;P140;['Q432']
Q7378859;P140;['Q432']
Q4832530;P140;['Q432']
Q6065062;P140;['Q432']
Q6087868;P140;['Q432']
Q5240335;P140;['Q6423963']
Q6891649;P140;['Q9585']
Q1587321;P140;['Q9592']
Q2800138;P140;['Q432']
Q16031229;P140;['Q33203']
Q1905353;P140;['Q9592']
Q11271825;P140;['Q178169']
Q42331490;P140;['Q432']
Q1773054;P140;['Q432']
Q21063337;P140;['Q483654']
Q704724;P140;['Q748']
Q400682;P140;['Q432']
Q651326;P140;['Q989799']
Q5723145;P140;['Q6423963']
Q11995153;P140;['Q75809']
Q29548915;P140;['Q9592']
Q295386;P140;['Q7066']
Q7278517;P140;['Q9268']
Q271814;P140;['Q7066']
Q472897;P140;['Q6423963']
Q1556492;P140;['Q9268']
Q530877;P140;['Q104319']
Q30122819;P140;['Q6423963']
Q4120416;P140;['Q168414']
Q16215442;P140;['Q432']
Q11852642;P140;['Q75809']
Q32954;P140;['Q9592']
Q16211600;P140;['Q432']
Q4663805;P140;['Q432']
Q23289528;P140;['Q5043']
Q18124733;P140;['Q432']
Q7906137;P140;['Q9089']
Q4838104;P140;['Q9089']
Q25999372;P140;['Q9592']
Q57409;P140;['Q75809']
Q12124134;P140;['Q2400556']
Q43083872;P140;['Q432']
Q27920048;P140;['Q9592']
Q20203199;P140;['Q748']
Q462020;P140;['Q432']
Q1055061;P140;['Q9592']
Q3792278;P140;['Q64885']
Q6145159;P140;['Q9592']
Q3765185;P140;['Q9592']
Q1158890;P140;['Q3333484']
Q5728391;P140;['Q33203']
Q315888;P140;['Q432']
Q3331624;P140;['Q3333484']
Q2283432;P140;['Q9592']
Q18567887;P140;['Q432']
Q57526;P140;['Q432']
Q1699299;P140;['Q3333484']
Q3352668;P140;['Q9592']
Q601990;P140;['Q1841']
Q27710637;P140;['Q22679']
Q670320;P140;['Q9592']
Q7377178;P140;['Q338309']
Q2965351;P140;['Q159318']
Q6244742;P140;['Q6423963']
Q6914812;P140;['Q9592']
Q3627912;P140;['Q64885']
Q3009146;P140;['Q3333484']
Q2821427;P140;['Q432']
Q3212733;P140;['Q432']
Q23612131;P140;['Q9592']
Q555246;P140;['Q624477']
Q18921299;P140;['Q432']
Q7350045;P140;['Q178169']
Q6094562;P140;['Q9268']
Q16190299;P140;['Q9592']
Q3505476;P140;['Q1841']
Q2876265;P140;['Q9592']
Q4776777;P140;['Q9592']
Q2086852;P140;['Q9592']
Q43203;P140;['Q620629', 'Q748', 'Q7066']
Q2211275;P140;['Q432']
Q178176;P140;['Q106039']
Q3525333;P140;['Q6423963']
Q647314;P140;['Q9592']
Q22138605;P140;['Q9592']
Q592349;P140;['Q1841']
Q602901;P140;['Q9592']
Q577228;P140;['Q1841']
Q698713;P140;['Q9585']
Q17388146;P140;['Q9592']
Q12182754;P140;['Q432']
Q4666674;P140;['Q432']
Q7255999;P140;['Q9089']
Q5606621;P140;['Q9592']
Q7428342;P140;['Q9592']
Q7488652;P140;['Q432']
Q796587;P140;['Q432']
Q17305542;P140;['Q178169']
Q4201251;P140;['Q432']
Q767649;P140;['Q624477']
Q6145938;P140;['Q9592']
Q380452;P140;['Q432']
Q6292065;P140;['Q9592']
Q891801;P140;['Q6423963']
Q15989523;P140;['Q432']
Q331054;P140;['Q9592']
Q4064894;P140;['Q3333484']
Q5367506;P140;['Q75809']
Q90547;P140;['Q9268']
Q5361582;P140;['Q1841']
Q5314522;P140;['Q9592']
Q8023227;P140;['Q33203']
Q9342885;P140;['Q101849']
Q23614196;P140;['Q9592']
Q8008913;P140;['Q33203']
Q28823333;P140;['Q6423963']
Q5579211;P140;['Q75809']
Q11978791;P140;['Q75809']
Q22007102;P140;['Q6423963']
Q6833171;P140;['Q9592']
Q2011157;P140;['Q748']
Q2695518;P140;['Q9089']
Q1310633;P140;['Q1841']
Q3954029;P140;['Q9592']
Q3385498;P140;['Q3333484']
Q24572770;P140;['Q432']
Q5498158;P140;['Q6423963']
Q4002567;P140;['Q748']
Q17384313;P140;['Q75809']
Q6496603;P140;['Q1841']
Q7682005;P140;['Q748']
Q14492162;P140;['Q35032']
Q5339600;P140;['Q9592']
Q5076301;P140;['Q6423963']
Q18715802;P140;['Q75809', 'Q1841']
Q3107710;P140;['Q9592']
Q15990052;P140;['Q6423963']
Q151722;P140;['Q9592']
Q27854145;P140;['Q9592']
Q2821663;P140;['Q432']
Q2294329;P140;['Q3333484']
Q96253;P140;['Q75809']
Q560178;P140;['Q9089']
Q6265083;P140;['Q75809']
Q7050030;P140;['Q432']
Q4662588;P140;['Q9268']
Q289677;P140;['Q3333484']
Q2337396;P140;['Q7066']
Q440956;P140;['Q9268']
Q2232954;P140;['Q9268']
Q149067;P140;['Q97378570']
Q5350459;P140;['Q432']
Q7147369;P140;['Q9592']
Q6345779;P140;['Q9089']
Q5519394;P140;['Q93191']
Q6760992;P140;['Q3333484']
Q338600;P140;['Q483654']
Q100984;P140;['Q75809']
Q30604211;P140;['Q432']
Q238511;P140;['Q9592']
Q16189903;P140;['Q9592']
Q5591551;P140;['Q1841']
Q7491673;P140;['Q22679']
Q3743678;P140;['Q432']
Q434182;P140;['Q9268']
Q7787123;P140;['Q6423963']
Q12955992;P140;['Q432']
Q2077671;P140;['Q75809']
Q732389;P140;['Q7066']
Q2851360;P140;['Q9592']
Q13097657;P140;['Q23540']
Q266203;P140;['Q1062789']
Q27948865;P140;['Q9592']
Q77709;P140;['Q9592']
Q26997446;P140;['Q9592']
Q5875916;P140;['Q432']
Q3694530;P140;['Q432']
Q6835164;P140;['Q9592']
Q380427;P140;['Q9268']
Q268181;P140;['Q7066']
Q4391065;P140;['Q432']
Q545634;P140;['Q5043']
Q3419824;P140;['Q432']
Q6525136;P140;['Q75809']
Q6242143;P140;['Q9592']
Q77144;P140;['Q80970']
Q39524574;P140;['Q432']
Q15992930;P140;['Q9592']
Q1591666;P140;['Q75809']
Q15490852;P140;['Q9592']
Q8003887;P140;['Q9592']
Q1699339;P140;['Q93191']
Q7959762;P140;['Q432']
Q16852070;P140;['Q6423963']
Q1748242;P140;['Q9592']
Q5213657;P140;['Q6423963']
Q6894057;P140;['Q432']
Q8076152;P140;['Q432']
Q966962;P140;['Q748']
Q5617204;P140;['Q9089']
Q8013522;P140;['Q6423963']
Q816904;P140;['Q9592']
Q2874829;P140;['Q9592']
Q7213028;P140;['Q9268']
Q76526;P140;['Q9592']
Q4570208;P140;['Q6423963']
Q8004388;P140;['Q9592']
Q1677433;P140;['Q75809']
Q16065445;P140;['Q6423963']
Q1678141;P140;['Q9592']
Q6110152;P140;['Q93191']
Q3773585;P140;['Q6423963']
Q6981284;P140;['Q9268']
Q2582008;P140;['Q432']
Q783793;P140;['Q3333484']
Q7421662;P140;['Q9268']
Q23614664;P140;['Q6423963']
Q709129;P140;['Q6423963']
Q586272;P140;['Q9592']
Q1346607;P140;['Q432']
Q3525368;P140;['Q9592']
Q6284144;P140;['Q23540']
Q346801;P140;['Q7066']
Q2573253;P140;['Q9592']
Q5349532;P140;['Q75809']
Q2907398;P140;['Q9268']
Q23663010;P140;['Q9592']
Q19287037;P140;['Q9592']
Q27841682;P140;['Q9592']
Q7345594;P140;['Q6423963']
Q928668;P140;['Q245177']
Q675224;P140;['Q9592']
Q6532706;P140;['Q432', 'Q483654']
Q90371;P140;['Q9268']
Q7961907;P140;['Q9592']
Q18764133;P140;['Q432']
Q471712;P140;['Q9601']
Q23882382;P140;['Q6423963']
Q3658762;P140;['Q75809']
Q16195002;P140;['Q432']
Q498810;P140;['Q748']
Q3068761;P140;['Q432']
Q508550;P140;['Q9592']
Q23583210;P140;['Q93191']
Q16062663;P140;['Q178169']
Q4873881;P140;['Q432']
Q126157;P140;['Q9592']
Q589415;P140;['Q346575']
Q23619632;P140;['Q9592']
Q330835;P140;['Q9592', 'Q64842']
Q7429364;P140;['Q432']
Q3765253;P140;['Q9592']
Q476005;P140;['Q9592']
Q7412687;P140;['Q178169']
Q80556;P140;['Q9592']
Q1673518;P140;['Q9268']
Q16211039;P140;['Q432']
Q467948;P140;['Q5043']
Q3577303;P140;['Q9592']
Q16163231;P140;['Q9268']
Q5072210;P140;['Q132265']
Q7329485;P140;['Q6423963']
Q6835543;P140;['Q9268']
Q1390733;P140;['Q432']
Q1568791;P140;['Q5043']
Q1068582;P140;['Q9089']
Q26763897;P140;['Q9592']
Q437139;P140;['Q75809']
Q22006060;P140;['Q9089']
Q11106198;P140;['Q23540']
Q26832634;P140;['Q3333484']
Q43376628;P140;['Q9592']
Q7412021;P140;['Q6423963']
Q381477;P140;['Q7066', 'Q5043']
Q15990267;P140;['Q6423963']
Q6812878;P140;['Q5043']
Q5482918;P140;['Q9592']
Q28924142;P140;['Q9592']
Q5068131;P140;['Q9089']
Q2743789;P140;['Q432']
Q6795341;P140;['Q9268']
Q2738287;P140;['Q432']
Q13570025;P140;['Q9592']
Q1710138;P140;['Q432']
Q6137499;P140;['Q9592']
Q5088229;P140;['Q33203']
Q4956908;P140;['Q75809']
Q2506641;P140;['Q9592']
Q3187840;P140;['Q9592']
Q981929;P140;['Q432']
Q3541119;P140;['Q23540']
Q37999313;P140;['Q9089']
Q4581517;P140;['Q9268']
Q28125330;P140;['Q432']
Q23581213;P140;['Q9592']
Q6121590;P140;['Q9581']
Q5416191;P140;['Q9268']
Q14539182;P140;['Q75809']
Q7926354;P140;['Q3333484']
Q350814;P140;['Q9592']
Q1329857;P140;['Q75809']
Q5226199;P140;['Q9268']
Q18716191;P140;['Q22679']
Q122432;P140;['Q23540']
Q3339554;P140;['Q23540']
Q27733756;P140;['Q9268']
Q1638114;P140;['Q432']
Q4117926;P140;['Q3333484']
Q6146052;P140;['Q9592']
Q6753388;P140;['Q9089']
Q873608;P140;['Q75809']
Q16728790;P140;['Q5043']
Q7108786;P140;['Q33203']
Q4758983;P140;['Q682443']
Q16012332;P140;['Q6423963']
Q4958283;P140;['Q9592']
Q258820;P140;['Q9089']
Q5722904;P140;['Q6423963']
Q254947;P140;['Q9268', 'Q5043']
Q6762318;P140;['Q9592']
Q18379725;P140;['Q93191']
Q337126;P140;['Q432', 'Q483654']
Q7183569;P140;['Q6423963']
Q4893221;P140;['Q6423963']
Q5813081;P140;['Q1841']
Q551699;P140;['Q75809']
Q162820;P140;['Q178169']
Q16935094;P140;['Q7066']
Q655212;P140;['Q6423963']
Q16148959;P140;['Q483654']
Q34541866;P140;['Q9592']
Q72261;P140;['Q9592']
Q34504500;P140;['Q432']
Q7385545;P140;['Q748']
Q5956459;P140;['Q9585']
Q7293694;P140;['Q9089']
Q15440025;P140;['Q6423963']
Q19875723;P140;['Q9089']
Q4582415;P140;['Q75809']
Q5534748;P140;['Q6423963']
Q558194;P140;['Q9601']
Q543637;P140;['Q75809']
Q15983152;P140;['Q432']
Q6174167;P140;['Q75809']
Q15993554;P140;['Q432']
Q28606382;P140;['Q6423963']
Q18509054;P140;['Q432']
Q270670;P140;['Q9268']
Q559253;P140;['Q75809']
Q4221324;P140;['Q3333484']
Q315360;P140;['Q1539307']
Q6932962;P140;['Q483654']
Q4646815;P140;['Q432']
Q5111660;P140;['Q75809']
Q23614141;P140;['Q9592']
Q256701;P140;['Q1841']
Q35563113;P140;['Q5043']
Q6988395;P140;['Q9592']
Q19522398;P140;['Q9592']
Q373675;P140;['Q9592']
Q4802692;P140;['Q9268']
Q7287614;P140;['Q6423963']
Q298341;P140;['Q7066']
Q6365445;P140;['Q9089']
Q639647;P140;['Q9592']
Q958426;P140;['Q9268']
Q3613633;P140;['Q9592']
Q8061911;P140;['Q432']
Q6437394;P140;['Q9089']
Q4721418;P140;['Q9592']
Q2211479;P140;['Q432']
Q128708;P140;['Q93191']
Q4662728;P140;['Q432']
Q3635146;P140;['Q9089']
Q6969686;P140;['Q1062789', 'Q18245005']
Q3051925;P140;['Q9592']
Q7328217;P140;['Q6423963']
Q6829911;P140;['Q9592']
Q16009687;P140;['Q33203']
Q6110858;P140;['Q9592']
Q20921983;P140;['Q6423963']
Q20824345;P140;['Q432']
Q85345;P140;['Q9089']
Q34031498;P140;['Q9592']
Q23136382;P140;['Q9089']
Q1296880;P140;['Q9592']
Q7794475;P140;['Q9592']
Q5932277;P140;['Q18245005']
Q6734507;P140;['Q432']
Q698543;P140;['Q9581']
Q780990;P140;['Q9592']
Q5075591;P140;['Q33203', 'Q839112']
Q192634;P140;['Q432']
Q4818357;P140;['Q33203']
Q5294648;P140;['Q6423963']
Q25999405;P140;['Q9592']
Q5545126;P140;['Q178169']
Q4665683;P140;['Q432']
Q4207523;P140;['Q432']
Q1147968;P140;['Q9592']
Q4873443;P140;['Q9592']
Q6993672;P140;['Q3333484']
Q1347495;P140;['Q9592']
Q7365120;P140;['Q6423963']
Q7387611;P140;['Q9089']
Q59259;P140;['Q9268']
Q6184586;P140;['Q93191']
Q28219722;P140;['Q432']
Q7145254;P140;['Q3333484']
Q2891483;P140;['Q9268']
Q16728653;P140;['Q432']
Q18534262;P140;['Q748']
Q3513972;P140;['Q748']
Q574414;P140;['Q23540']
Q85967;P140;['Q9268']
Q5079204;P140;['Q9592']
Q2302300;P140;['Q432']
Q7349731;P140;['Q9592']
Q6969785;P140;['Q93191']
Q27306404;P140;['Q432']
Q16105801;P140;['Q9089']
Q6397595;P140;['Q9592']
Q5040788;P140;['Q17004404', 'Q3046878']
Q4746862;P140;['Q9089']
Q16211859;P140;['Q432']
Q3288246;P140;['Q7066']
Q23612042;P140;['Q9592']
Q5565993;P140;['Q9592']
Q456574;P140;['Q9592']
Q3396263;P140;['Q9089']
Q23620206;P140;['Q170208']
Q5239487;P140;['Q9268']
Q23583967;P140;['Q9592']
Q4718593;P140;['Q6423963']
Q213864;P140;['Q5043']
Q276209;P140;['Q9268']
Q236370;P140;['Q432']
Q4683959;P140;['Q432']
Q921176;P140;['Q748']
Q1766544;P140;['Q3333484']
Q2755311;P140;['Q165580']
Q174264;P140;['Q624477']
Q13188499;P140;['Q9592']
Q6983522;P140;['Q432']
Q4888627;P140;['Q6423963']
Q1020553;P140;['Q9592']
Q4934913;P140;['Q9089']
Q971287;P140;['Q9089']
Q3354810;P140;['Q75809']
Q204358;P140;['Q33203']
Q982845;P140;['Q9268']
Q5525107;P140;['Q748']
Q936716;P140;['Q337547']
Q526376;P140;['Q1841']
Q370987;P140;['Q9592']
Q5386016;P140;['Q5043']
Q19373706;P140;['Q483654']
Q302936;P140;['Q5043']
Q380159;P140;['Q483654']
Q6390440;P140;['Q6423963']
Q1261459;P140;['Q9592']
Q162092;P140;['Q9592']
Q1613191;P140;['Q9592']
Q16863366;P140;['Q432']
Q7498594;P140;['Q432']
Q7599054;P140;['Q782911']
Q26246988;P140;['Q9592']
Q5362059;P140;['Q9268']
Q6844838;P140;['Q9592']
Q5958997;P140;['Q9089']
Q7348178;P140;['Q93191', 'Q2122370', 'Q101849']
Q6139760;P140;['Q9592']
Q6136220;P140;['Q178169']
Q5431574;P140;['Q432']
Q7788209;P140;['Q6423963']
Q379972;P140;['Q9592']
Q214227;P140;['Q1351880']
Q356624;P140;['Q432']
Q99626;P140;['Q1841']
Q92304;P140;['Q9592']
Q4207794;P140;['Q9089']
Q27656800;P140;['Q9592']
Q376768;P140;['Q1841']
Q70111;P140;['Q75809']
Q7285492;P140;['Q9089']
Q370261;P140;['Q9592']
Q7282531;P140;['Q9592']
Q6228598;P140;['Q6423963']
Q454734;P140;['Q6423963']
Q353524;P140;['Q5043']
Q15290301;P140;['Q23540']
Q15052124;P140;['Q748']
Q2434234;P140;['Q75809']
Q1541951;P140;['Q6423963']
Q92012;P140;['Q9592']
Q99624;P140;['Q23540']
Q24578790;P140;['Q9592']
Q1458152;P140;['Q9268']
Q315312;P140;['Q9592']
Q7176695;P140;['Q6423963']
Q23583458;P140;['Q9592']
Q7929210;P140;['Q9089']
Q6565636;P140;['Q11425803']
Q402113;P140;['Q3333484']
Q3092023;P140;['Q432']
Q380471;P140;['Q432']
Q5285805;P140;['Q472189']
Q4693251;P140;['Q9089']
Q3155655;P140;['Q483654']
Q567760;P140;['Q9592']
Q4901490;P140;['Q9089']
Q185832;P140;['Q75809']
Q18390210;P140;['Q178169']
Q1002888;P140;['Q9592']
Q1809435;P140;['Q9268']
Q60584;P140;['Q75809']
Q2116813;P140;['Q432']
Q6726478;P140;['Q10090']
Q708822;P140;['Q9592']
Q7411384;P140;['Q178169']
Q6726968;P140;['Q9592']
Q311456;P140;['Q9592']
Q7709600;P140;['Q432']
Q1494084;P140;['Q9592']
Q5529328;P140;['Q432']
Q4794396;P140;['Q75809']
Q6890943;P140;['Q432']
Q616072;P140;['Q9592']
Q430964;P140;['Q748']
Q16822099;P140;['Q6423963']
Q4251096;P140;['Q432']
Q6290564;P140;['Q82708']
Q1751663;P140;['Q9592']
Q12068847;P140;['Q9089']
Q153387;P140;['Q432']
Q23302849;P140;['Q5043', 'Q7066']
Q6845284;P140;['Q9089']
Q6263092;P140;['Q6423963']
Q105956;P140;['Q9592']
